"id","label","KBM7_CS_label","wang_consensus_o","wang_consensus_e","label_crispr_100","label_crispr_50","label_crispr_25","label_crispr_10","label_CS_ACH_most_freq","label_CS_ACH_CS0_100","fba_label","avana0","avana10","EPGAT_OGEE","avana_OGEE","sanger_OGEE","novartis_OGEE"
"ENSG00000105372","n5334","NE","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","E",NA
"ENSG00000011422","n5335","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000165476","n5336","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000106991","n5337","E","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000145741","n5338","NE","CS2","E","NE","NE","E","E","E","CS0","CS1",NA,"NE","NE","E","NE","E","NE"
"ENSG00000129084","n5339","NE","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E",NA
"ENSG00000125447","n5340","NE","CS0","E","E","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000172766","n5341","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000109846","n5342","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000105135","n5343","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000169439","n5344","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000144848","n5345","ND","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000261150","n5346","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND","E",NA,NA,NA
"ENSG00000111596","n5347","NE","CS1","NE","NE","NE","NE","NE","NE","CS1","CS1",NA,"NE","NE","E","NE","NE",NA
"ENSG00000119922","n5348","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000115718","n5349","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000154277","n5350","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000153879","n5351","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000164292","n5352","ND","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000136425","n5353","E","CS0","E","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000071205","n5354","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000165322","n5355","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000106144","n5356","NE","CS9","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000116039","n5357","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000188822","n5358","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000276920","n5359","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE",NA,"NE","NE",NA
"ENSG00000110171","n5360","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE",NA
"ENSG00000196562","n5361","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000153246","n5362","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000105137","n5363","NE","CS5","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000171148","n5364","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"E","NE","E","NE","NE",NA
"ENSG00000125995","n5365","NE","CS0","E","NE","NE","NE","NE","E","CS1","CS1",NA,"ND","ND","E","E","NE",NA
"ENSG00000100823","n5366","NE","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000112118","n5367","NE","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"E","E","E","NE","E","NE"
"ENSG00000114019","n5368","NE","CS3","NE","NE","NE","NE","NE","NE","CS9","CS9",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000005020","n5369","ND","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000115290","n5370","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000134460","n5371","NE","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000115816","n5372","NE","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"E","E","E","NE","E","NE"
"ENSG00000167191","n5373","ND","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000132406","n5374","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000167632","n5375","NE","CS1","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000103313","n5376","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000188529","n5377","NE","CS1","E","NE","NE","NE","E","E","CS1","CS1",NA,"E","E","E","E","NE","NE"
"ENSG00000171466","n5378","NE","CS9","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","E","NE","NE",NA
"ENSG00000152291","n5379","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000173226","n5380","NE","CS4","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000144021","n5381","NE","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","E","NE"
"ENSG00000152795","n5382","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000147475","n5383","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000134852","n5384","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000136630","n5385","E","CS5","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000160202","n5386","E","CS4","NE","NE",NA,NA,NA,NA,NA,NA,NA,"ND","ND","NE",NA,"NE",NA
"ENSG00000140157","n5387","NE","CS8","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000132361","n5388","NE","CS1","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000152518","n5389","NE","CS0","E","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000182871","n5390","NE","CS8","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000008323","n5391","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000155886","n5392","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000140943","n5393","NE","CS1","E","NE","NE","NE","NE","E","CS1","CS1",NA,"E","E","E","E","E","NE"
"ENSG00000023287","n5394","NE","CS1","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000122786","n5395","NE","CS1","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000196531","n5396","NE","CS3","NE","NE","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","NE","NE"
"ENSG00000186715","n5397","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND",NA,NA,NA,NA
"ENSG00000171345","n5398","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000105402","n5399","NE","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E",NA
"ENSG00000176533","n5400","NE","CS4","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000137074","n5401","E","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000122550","n5402","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000171960","n5403","NE","CS1","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"E","NE","E","NE","NE",NA
"ENSG00000185499","n5404","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000197860","n5405","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000156983","n5406","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000172179","n5407","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000154380","n5408","NE","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000127324","n5409","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"ND","ND","NE","NE","NE","NE"
"ENSG00000085377","n5410","E","CS9","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000276725","n5411","E","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE",NA,"NE","NE",NA
"ENSG00000101413","n5412","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"E","NE","E","NE","NE",NA
"ENSG00000106305","n5413","NE","CS9","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE",NA
"ENSG00000165868","n5414","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000151413","n5415","ND","CS1","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000162613","n5416","NE","CS1","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000129455","n5417","NE","CS8","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","E","NE","NE",NA
"ENSG00000113083","n5418","E","CS9","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000148180","n5419","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE",NA
"ENSG00000103550","n5420","ND","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000145088","n5421","NE","CS5","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000273111","n5422","ND","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000204490","n5423","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"ND","ND","E","NE","NE","NE"
"ENSG00000164105","n5424","NE","CS4","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000063978","n5425","NE","CS0","E","NE","NE","NE","NE","E","CS2","CS2",NA,"E","E","E","NE","NE","NE"
"ENSG00000138085","n5426","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000269313","n5427","ND","CS3","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000124795","n5428","NE","CS1","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000062194","n5429","ND","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000102678","n5430","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000185019","n5431","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000135763","n5432","NE","CS0","E","E","NE","NE","NE","NE","CS1","CS1",NA,"NE","NE","E","NE","NE",NA
"ENSG00000131475","n5433","NE","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","E",NA
"ENSG00000132470","n5434","NE","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000100154","n5435","NE","CS5","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000135108","n5436","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000181852","n5437","NE","CS4","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000113615","n5438","NE","CS8","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000092140","n5439","ND","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000106541","n5440","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000266964","n5441","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000168395","n5442","NE","CS0","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000198914","n5443","ND","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000156697","n5444","NE","CS1","E","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","E","NE","E",NA
"ENSG00000166669","n5445","ND","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000102710","n5446","NE","CS0","E","NE","NE","NE","NE","NE","CS9","CS9",NA,"NE","NE","E","NE","NE",NA
"ENSG00000137216","n5447","NE","CS1","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000172915","n5448","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000100138","n5449","NE",NA,NA,NA,"E","E","E","E","CS0","CS0",NA,"ND","ND","E","E",NA,NA
"ENSG00000111229","n5450","NE","CS1","NE","NE","NE","E","E","E","CS0","CS1",NA,"E","NE","E","NE","NE",NA
"ENSG00000154133","n5451","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000146063","n5452","NE","CS1","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000088682","n5453","NE","CS2","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000165669","n5454","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000100503","n5455","NE","CS7","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000138685","n5456","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000095564","n5457","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000125107","n5458","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"E","E","E","NE","NE",NA
"ENSG00000114446","n5459","E","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE",NA
"ENSG00000108854","n5460","NE","CS6","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000010244","n5461","ND","CS1","E","NE","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","NE","E","NE"
"ENSG00000135407","n5462","NE","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000166831","n5463","NE","CS2","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000150630","n5464","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000108592","n5465","NE","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000130054","n5466","ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND","NE",NA,NA,NA
"ENSG00000102119","n5467","E","CS3","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000111799","n5468","NE","CS7","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000196482","n5469","NE","CS4","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000020426","n5470","NE","CS0","E","NE","NE","NE","NE","NE","CS1","CS1",NA,"ND","ND","E","E","NE","NE"
"ENSG00000205629","n5471","NE","CS0","E","NE","NE","NE","NE","NE","CS2","CS2",NA,"E","NE","E","NE","NE",NA
"ENSG00000106483","n5472","ND","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000115590","n5473","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000167768","n5474","ND","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000204941","n5475","NE","CS9","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000003147","n5476","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000105443","n5477","NE","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE",NA
"ENSG00000077684","n5478","NE",NA,NA,NA,"NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000067369","n5479","NE","CS1","NE","NE","NE","NE","NE","NE","CS9","CS9",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000140319","n5480","NE","CS0","E","NE","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","NE",NA
"ENSG00000066933","n5481","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000145592","n5482","E","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E",NA
"ENSG00000178951","n5483","ND","CS2","E","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000089053","n5484","NE","CS0","E","NE","E","E","E","E","CS0","CS0",NA,"E","E","E","NE","E",NA
"ENSG00000136826","n5485","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000188419","n5486","NE","CS8","E","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","E","NE","NE","NE"
"ENSG00000014914","n5487","ND","CS5","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000143537","n5488","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000263001","n5489","ND","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000113296","n5490","ND","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000284850","n5491","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE",NA,"NE","NE",NA
"ENSG00000080298","n5492","E","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000145191","n5493","E","CS0","E","E","NE","E","E","E","CS0","CS1",NA,"E","E","E","NE","E",NA
"ENSG00000166579","n5494","NE","CS5","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000153071","n5495","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000119335","n5496","NE","CS2","NE","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000063761","n5497","NE","CS8","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000060688","n5498","NE","CS1","NE","NE","NE","NE","NE","E","CS1","CS1",NA,"E","E","E","E","NE","NE"
"ENSG00000067191","n5499","ND","CS3","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000273562","n5500","NE","CS6","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE",NA,"NE","NE",NA
"ENSG00000132716","n5501","NE","CS4","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000283085","n5502","NE","CS1","E","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE",NA,"NE","NE","NE"
"ENSG00000138071","n5503","NE","CS1","E","NE","NE","E","E","E","CS0","CS1",NA,"ND","ND","E","E","E",NA
"ENSG00000134574","n5504","NE","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000262814","n5505","NE","CS0","E","E","NE","NE","NE","NE","CS1","CS1",NA,"E","E","E","NE","NE",NA
"ENSG00000115282","n5506","ND","CS1","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000274442","n5507","NE","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND",NA,"E","E",NA
"ENSG00000130713","n5508","NE","CS0","E","E","NE","NE","E","E","CS1","CS1",NA,"ND","ND","E","E","E",NA
"ENSG00000129521","n5509","ND","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000174238","n5510","NE","CS6","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000158813","n5511","NE","CS8","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000140299","n5512","NE","CS7","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000168528","n5513","NE","CS4","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000198604","n5514","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000068400","n5515","NE","CS3","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000105676","n5516","NE","CS5","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000163879","n5517","NE","CS3","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000187288","n5518","NE","CS5","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE",NA
"ENSG00000014216","n5519","NE","CS3","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000133169","n5520","ND","CS7","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000163072","n5521","ND","CS6","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","E","NE","NE","NE"
"ENSG00000135801","n5522","NE","CS0","E","NE","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000184905","n5523","E","CS6","NE","NE",NA,NA,NA,NA,NA,NA,NA,"NE","NE","NE","NE","NE",NA
"ENSG00000108604","n5524","ND","CS0","E","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000108829","n5525","NE","CS2","NE","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000004897","n5526","NE","CS0","E","E","E","E","E","E","CS0","CS0",NA,"ND","ND","E","E","E","NE"
"ENSG00000282986","n5527","NE","CS1","E","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE",NA,"NE","NE",NA
"ENSG00000132676","n5528","NE","CS0","E","E","NE","NE","NE","NE","CS2","CS2",NA,"NE","NE","E","NE","NE",NA
"ENSG00000100888","n5529","NE","CS0","E","NE","NE","NE","NE","NE","CS3","CS3",NA,"NE","NE","E","NE","NE","NE"
"ENSG00000278372","n5530","NE","CS2","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE",NA,"NE","NE",NA
"ENSG00000080802","n5531","NE","CS1","NE","NE","NE","NE","NE","NE","CS5","CS5",NA,"NE","NE","E","NE","NE",NA
"ENSG00000172159","n5532","NE","CS2","NE","NE","NE","NE","NE","NE","CS7","CS7",NA,"NE","NE","NE","NE","NE","NE"
"ENSG00000167674","n5533","NE",NA,NA,NA,"NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE",NA,"NE"
"ENSG00000223493","n5534","NE","CS1","E","NE","NE","NE","NE","NE","CS4","CS4",NA,"ND","ND","NE","NE","NE","NE"
"ENSG00000120913","n5535","NE","CS3","NE","NE","NE","NE","NE","NE","CS6","CS6",NA,"NE","NE","NE","NE","NE",NA
"ENSG00000189431","n5536","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","ND",NA,NA,NA,NA
"ENSG00000144566","n5537","NE","CS8","NE","NE","NE","NE","NE","NE","CS4","CS4",NA,"NE","NE","NE","NE","NE","NE"
