name,label
FAM9A,CS4
GSTCD,CS6
STX19,CS6
THEMIS,CS6
KIF9,CS6
OAS1,CS5
TMED5,CS3
SMYD1,CS6
GPATCH2L,CS6
FGD5,CS4
MNDA,CS4
QSER1,CS5
SEPSECS,CS1
TNRC18,CS5
ZFHX4,CS4
HOMEZ,CS4
ANKRD54,CS3
LNP1,CS5
ZNF189,CS6
SLITRK4,CS5
TPTE2,CS5
LRRIQ3,CS6
DENND2C,CS4
ZNF577,CS4
SCIMP,CS6
DUOXA1,CS4
PLEKHH2,CS6
SPESP1,CS5
SCG3,CS7
SLC22A16,CS6
ACE,CS4
SOST,CS5
FZD8,CS6
IGKV3-20,
IGLL5,CS6
SERPINA6,CS5
SERPINA7,CS7
TMEM201,CS4
ZNF280C,CS6
ARPIN,CS5
PDLIM3,CS7
MASTL,CS0
PWWP2A,CS5
MDM1,CS6
CROCC,CS2
ZSCAN2,CS5
HHIP,CS6
SLC25A42,CS4
NEK3,CS6
GRIN2D,CS5
KCNK9,CS6
GPR15,CS5
TIMM21,CS6
STEAP4,CS7
ARC,CS6
PTGS1,CS6
GFM1,CS3
NANP,CS4
ABAT,CS4
AKR1C4,CS6
ANXA10,CS6
COA8,CS4
BEAN1,CS5
C1QTNF7,CS6
TMEM252,CS6
CA3,CS4
CLCN5,CS6
CMTM1,
DOHH,CS2
EFCAB2,CS4
FAM118A,CS6
LRATD1,CS5
GPR119,CS6
IGLV3-21,
IL36B,CS3
JRK,
FAM168A,CS1
LYZL4,CS7
MACROD1,CS5
NETO1,CS6
NT5C3A,CS4
OR10G3,
OR5T1,
OR8D4,
OR8H2,
OVOL2,CS4
PCDHGB2,CS5
PCP2,CS5
PIGV,CS3
PLA2G6,CS5
PRRG2,CS6
S100G,CS5
SLC35E3,CS5
SNN,CS5
SOAT2,CS6
SPAG16,CS6
ST6GALNAC4,CS4
STARD7,CS1
TMEM174,CS4
TMEM92,CS3
TMIGD2,CS6
TTC32,CS5
TMEM270,CS4
DBP,CS5
CREB3L1,CS7
PLVAP,CS5
ATP13A1,CS2
C18orf32,CS5
HPN,CS4
MFSD5,CS7
PAQR6,CS2
SLC15A4,CS6
SVOP,
SYNGR3,CS5
RNF208,CS5
LYVE1,CS5
CENPW,CS0
RHBDD1,CS6
WDSUB1,CS5
IL21,CS6
PLIN1,CS6
ABHD5,CS6
ATP4A,CS5
SYPL1,CS5
SYNGR2,CS4
AOC3,CS4
ATP4B,CS6
LSS,CS5
MRC1,CS5
PSCA,CS7
SLC26A9,CS6
ASB10,CS6
CMA1,CS5
PCTP,CS6
RNF135,CS5
IGHG3,
EXOC6B,CS5
DOP1B,CS6
NBEAL2,CS6
ELOVL2,CS5
ELOVL3,CS4
ELOVL4,CS5
ELOVL6,CS6
GNAT3,CS4
SLC34A3,CS5
PXMP4,CS5
SRFBP1,CS1
SULT2A1,CS4
OGDHL,CS4
HEMGN,CS4
MUC20,CS2
C1orf122,CS1
PLAC9,CS3
RAB23,CS3
MAOB,CS6
PNPLA3,CS6
ZDHHC12,CS6
PLA2G12A,CS4
ADHFE1,CS4
WNT7B,CS5
APOA5,CS5
SLC22A2,CS6
CST9L,CS6
STOX1,CS5
SLC17A9,CS5
PHF11,CS6
LAMC3,CS4
ESX1,CS6
CYP4F12,CS4
SLC43A3,CS5
TMEM184C,CS6
FGF18,CS6
MSTO1,CS1
EGFL8,CS5
ALG8,CS2
SLC25A47,CS6
KLK8,CS7
EMID1,CS4
SLC39A1,CS6
REXO5,CS4
KIR3DL1,CS7
PRRG4,CS6
PACRGL,CS8
GALNT15,CS5
FJX1,CS5
G6PC,
ZNF273,CS1
CA14,CS6
FNDC4,CS5
ANGPTL8,CS5
SLAMF7,
B3GALNT1,CS6
FKBP11,CS5
LRRN2,CS4
NEUROD4,CS7
CCBE1,CS5
SEZ6L2,CS5
GPR22,CS6
DSE,CS6
KCNK4,CS3
THPO,CS5
ZNF677,CS7
LINC00311,
ZBTB26,CS7
HPD,CS4
NINJ1,CS6
ADTRP,CS6
TMEM37,CS7
ORM2,CS6
RPAIN,CS0
TIGD7,CS5
UQCC2,CS2
CPTP,CS6
P2RX7,CS4
GCNT3,CS5
GMFG,CS4
SPATS1,CS3
SLC19A3,CS3
PTH2R,CS5
ST3GAL1,CS3
ZFAND4,CS6
RDH12,CS6
KLRC2,CS5
DUSP22,CS4
EMP3,CS6
POMGNT1,CS4
GLRA2,CS7
ZFAT,CS4
ENTPD2,CS5
NMES1,
ZNF160,CS6
RHBG,
TINAG,CS4
ITIH3,CS4
PLSCR2,CS5
FAM110C,CS5
PPM1K,CS6
MOCS1,
UGT2B10,
AQP11,CS6
ESRP2,CS5
FAM171B,CS3
SUOX,CS3
FOXB1,CS6
ZNF468,CS3
CAPN11,CS5
HSD3B7,CS4
GPC5,CS7
DCPS,CS3
FADS6,CS4
FCAMR,CS7
ALG12,CS3
DHRS7,CS5
DPH3,CS0
TMC5,CS4
RBM18,CS4
CLTRN,CS5
GKN1,CS5
CYP39A1,CS6
ADK,CS3
TLR7,CS5
GRAMD1A,CS5
GPR20,CS4
WIF1,CS5
TMEM184A,CS6
TMEM253,CS8
GPX2,CS4
CD300C,CS4
SLC2A5,CS5
GALNT6,CS5
SIPA1L2,CS5
CAPN10,CS6
B3GNT5,CS4
RIMS3,CS5
TSPAN2,CS5
GK,CS3
ATP5F1E,
BTN3A3,CS6
SEMA4A,CS5
AGXT2,CS7
EBPL,CS4
ENTPD4,CS6
MMP23B,CS3
ADH6,CS5
CD68,CS5
HYAL3,CS6
AGPAT2,CS4
PGBD3,
LPAR1,CS4
PPP3R2,CS6
ARSF,CS7
ACSM5,CS5
DLX3,CS4
BMP10,CS5
CYP3A5,CS4
LEFTY2,CS6
ACSS3,CS6
ABCC5,CS5
TTLL3,CS5
ADSS1,CS5
FOXJ1,CS4
DLX4,CS5
NPY5R,CS6
NDUFAB1,CS1
AMY2A,CS6
CHST4,CS4
SLC10A1,CS6
B4GALT2,CS4
B3GAT1,CS6
ADAMTSL2,CS4
ADCY7,CS6
SERPINA2,
CMTM4,CS5
ABCC6,CS3
ART3,CS4
ACADS,CS5
CEL,CS4
ADH1A,CS5
COX8A,CS4
SPRR2A,
SQLE,CS3
AQP5,CS4
HK3,CS4
BST1,CS5
OVGP1,CS3
GCKR,CS5
ZNF267,CS7
ZPBP,CS6
LTB4R,CS3
HYAL1,CS4
SLC66A2,CS7
COL6A2,CS5
SRD5A3,CS4
COX11,CS2
GATM,CS4
CYP2J2,CS5
DDC,CS6
DEFA5,CS6
CD83,CS5
ABCG8,CS5
CYHR1,CS4
FFAR2,CS4
GYS2,CS6
ABCB11,CS5
HOXA7,CS5
IGH,
IL12RB1,CS4
ALDH6A1,CS4
SOX12,CS6
MAL,CS4
MT-CYB,
MT-ND4L,
NDUFB2,CS4
ST7,CS5
ABCB4,CS4
PLA2G1B,CS5
RNASE1,CS5
ALG9,CS4
GNPNAT1,CS2
UGT2B4,CS5
TCEA3,CS4
TFR2,CS6
ZNF32,CS5
TSPAN1,CS3
ACKR4,CS4
RXYLT1,CS4
TPTE,
CYP27A1,CS4
GP2,CS6
TMEM106A,CS4
ABHD6,CS6
UGT1A4,CS4
CYP2W1,CS5
ABCA5,CS4
SCRN3,CS5
MSANTD2,CS6
SLC37A3,CS4
SLC35A3,CS3
LY6D,CS5
SHPK,CS5
CLDN15,CS6
OPLAH,
IHH,CS5
PLLP,CS6
LYRM1,CS6
NKG7,CS7
G0S2,CS6
PLA2G3,CS6
ZSCAN26,
RSC1A1,CS4
GALNT7,CS6
ITPKC,CS5
GBA3,
SEMA3B,
LYRM4,CS0
WFDC1,CS6
ZNF576,CS5
PLIN4,CS3
ARL14,CS6
MMRN2,CS6
ZNF16,CS5
ZNF177,CS7
TLE6,CS5
B3GALT2,CS6
RBP5,CS7
ZBED2,CS6
ADCK1,CS6
PGAP4,CS6
B3GNT2,CS3
SPATA20,CS5
RPUSD1,CS6
ZBED6CL,CS5
ZNF641,CS5
AP1S3,CS5
NACC2,CS4
TSSK4,CS3
CEP120,CS6
TRMT10B,CS6
ZNF596,CS6
ADCK5,CS4
RBM38,CS5
CYP4F11,CS2
DPYSL5,CS5
LAMP3,CS4
RAB30,CS6
TBC1D23,CS4
GPRC5B,CS5
NUDT15,CS5
TOMM40L,CS4
CCNQ,
GLTPD2,CS5
ZNF785,CS5
PRR7,CS3
PHF13,CS4
THAP6,CS4
SDR16C5,CS6
C2orf74,
C3orf38,CS2
ZDHHC21,CS5
ARHGAP45,CS5
FAM71F1,CS6
PTGER3,CS3
UBE2QL1,CS5
CXCL13,CS7
EDN3,CS7
ERCC6L2,CS3
RSPO2,CS6
RSPO3,CS6
RSPO4,CS7
RAB12,CS5
CHRM1,CS4
STYX,CS4
ST6GALNAC1,CS4
MOCS3,CS1
TMEM214,CS4
MTHFR,CS5
MINDY1,CS4
ADGRE5,CS6
ABCC10,CS4
SLC27A5,CS4
IMMP2L,CS4
FOXRED1,CS4
ACSS2,CS6
GNPTG,CS6
HS3ST3A1,CS5
ZNF44,CS7
VWA5B2,CS4
ANGPTL6,CS5
PRADC1,CS3
B3GALT6,CS6
GLMP,CS6
TIPARP,CS2
ZNF330,CS5
CYBC1,CS6
MGST1,CS7
ZSWIM9,
TCEAL5,CS6
LONRF3,CS6
ZNF595,
IFNLR1,CS4
C6orf48,
TMEFF2,CS3
TMEM64,CS4
GLCCI1,CS6
FAM117A,CS3
LZTS3,CS4
PPP1R3F,CS6
FAM222B,CS3
FAM222A,CS5
TMEM94,CS5
DCLK3,CS4
ZNF875,CS5
CDKL1,CS5
EDIL3,CS5
NSG1,CS6
ZFP14,CS8
ZNF30,CS6
ZNF146,CS8
RASA4,
ZNF223,CS6
NPM2,CS5
LCA5,CS6
ADGRG5,CS6
DAW1,CS5
CLDN19,CS3
LRRN4CL,CS5
MCOLN3,CS5
C16orf78,CS6
SDR42E1,CS7
RPL39L,CS5
ALKBH3,CS5
YPEL2,CS5
LCE3D,
KCNN2,CS6
CBLN4,CS5
STON1,CS6
SERPINB10,CS5
SPANXN4,CS6
C11orf87,CS7
ZNF444,CS6
OR6B3,
ZNF514,CS3
NOL4L,CS4
MBNL3,CS7
LINC00312,
AARS2,CS1
LARS2,CS3
RNASE2,CS6
SLC3A1,CS5
SLC7A8,CS4
ACOT11,CS5
PTGER1,CS5
GHRL,CS6
LTB4R2,CS3
PTGFR,CS5
GDF2,CS4
KRT87P,
ANPEP,CS6
ALPL,CS6
CHPF2,CS5
CTSZ,CS5
ADGRG6,CS6
PRSS21,CS4
C6orf89,CS3
TMEM245,CS5
CILP2,CS5
COCH,CS4
ENPP3,CS4
COLGALT2,CS4
HEPH,CS6
ICAM4,CS6
ITPRIP,CS5
POGLUT3,CS6
TMEM131L,CS6
LRFN4,CS5
NRROS,CS5
MAN2B2,CS6
MANBA,CS6
MGAT3,CS6
NRM,CS5
PCYOX1L,CS6
SIAE,CS7
SLC25A21,CS5
SPCS3,CS1
SUSD1,CS6
TIMM23,CS1
TMEM131,CS5
TMEM231,CS6
TTC17,CS6
TXNDC15,CS5
UGT8,CS6
VWDE,CS7
IGSF3,CS1
FAM193A,CS6
NEK4,CS6
PLEKHG1,CS6
CCDC77,CS4
CCDC85C,CS6
CEP89,CS5
CSPP1,CS5
JCAD,CS4
KIAA1671,CS7
MIPOL1,CS4
TANC2,CS6
CCDC138,CS4
KIAA0753,CS6
FAM83B,CS6
RALGAPB,CS5
AGAP3,CS6
DENND1A,CS5
DENND4C,CS5
INPP5F,CS5
GARRE1,CS6
MTMR12,CS5
PARP8,CS4
PPM1H,CS5
REEP4,CS5
TBC1D22A,CS6
RAD54L,CS4
SLCO4C1,CS5
MEIOB,CS5
ASTE1,CS5
GPALPP1,CS5
TAAR2,CS6
ABO,
ERV3-1,
ANKRD65,CS1
HROB,CS5
AVL9,CS5
LYNX1,
LSM14B,CS6
RSPH9,CS1
RNASE4,CS5
ZC3H3,CS2
ZSWIM6,CS5
POLG2,CS2
FBXL21P,
GSDMA,CS2
VGF,CS7
AMY2B,
GCNT2,CS5
PABPC1L,CS6
IGKV2-30,
TNFSF9,CS5
GGT7,CS6
MMRN1,CS7
BMP3,CS6
FAM204A,CS4
CCDC172,CS6
LINC02875,
LIAT1,
TSACC,CS3
AK8,CS5
CCDC121,CS4
CFAP100,CS5
CCDC74A,
CCDC74B,CS3
FOXR2,CS6
GNA14,CS5
GTF2H2C_2,
KRT222,CS5
LCA5L,CS5
LHX8,CS6
MTO1,CS4
NBPF15,
SLFN12,CS5
JMJD4,CS5
SPATA22,CS5
TBX6,CS4
TEX9,CS7
METTL27,CS5
ZNF280A,CS5
ZNF333,CS5
ZNF480,CS6
ZNF57,CS5
AARSD1,CS4
TRMT10A,CS4
ABHD14A,CS5
NHLRC2,CS1
EFL1,CS0
ALAD,CS5
PLPBP,CS6
TATDN1,CS4
PARP6,CS4
FTO,CS6
CRYZ,CS4
ME1,CS4
DPP9,CS5
FAM114A1,CS6
NIBAN1,CS5
GMPR2,CS6
GNPDA2,CS6
RPL39,
TBCE,CS2
PGGT1B,CS1
RASAL1,CS4
SBNO1,CS0
SCPEP1,CS3
SMOC1,CS4
ZNF503,CS6
NAA50,CS0
EXO5,CS6
PIH1D2,CS6
DNAI3,CS3
DNAH6,CS6
FAIM,CS4
ZMAT5,CS0
SCGB2A1,CS3
A2ML1,CS6
MYH16,
TRIM71,CS5
ASB5,CS7
ZC3H6,CS5
ASB11,CS7
ASB14,CS6
ASB15,CS7
ASB16,CS3
ASB18,CS5
CRLS1,CS1
SPRR2E,
OR51B4,
MUCL1,CS5
PACS2,CS4
RGPD4,
PKHD1,CS4
DSCAM,CS6
CCDC157,CS6
NPC1L1,CS3
ATAD3C,CS5
NXPE4,CS6
GPR161,CS4
HAGHL,CS6
GPATCH2,CS3
ZNF618,CS5
VPS13B,CS6
STOX2,CS7
FRAT2,CS3
ADARB2,CS6
ARMCX5,CS6
MCRIP1,CS4
ZNF628,CS5
SENP5,CS6
CDKN2AIPNL,CS3
LSG1,CS0
DCSTAMP,CS5
SLC52A2,CS3
ADCY3,CS4
DGAT2,CS8
SLC22A18,CS6
BRI3,CS2
XIRP1,CS6
SPHKAP,CS6
ENTPD1,CS5
RPS10-NUDT3,
ANKRD49,CS2
HSF5,CS4
HSFY1,
AIF1,CS4
AMT,CS5
LCE3A,CS2
DNAH17,
LRRC6,
MAEL,CS5
FUOM,CS5
SLC34A2,CS6
FAM136A,CS1
ROM1,CS7
OTUD3,CS5
OTUD7A,CS5
CRB3,CS5
EIF5AL1,CS2
UCKL1,CS5
FAM9B,CS6
RIMBP3,
SYCE1,CS5
TRIM42,CS4
ZNF341,CS5
CA6,CS5
CMTM5,CS4
FUNDC1,CS6
HOXA2,CS6
FSD2,CS6
SYCE3,CS6
IQCE,CS5
TTC23L,CS6
CCDC102B,CS5
IHO1,CS3
SAXO1,CS5
EEF1AKMT1,CS5
P4HA3,CS5
NPAS3,CS4
NUBPL,CS3
LDLRAD1,CS4
TMEM79,CS4
CDX4,CS4
MAGEA8,CS6
FEZF2,CS5
SEC61G,CS0
MTMR1,CS6
CILP,CS5
GALNT18,CS5
GRPR,CS6
AIFM2,CS4
MZT1,CS0
HAUS4,CS1
TPGS1,CS5
CLCN6,CS4
FAM104A,CS5
MTFR1L,CS4
MMP27,CS6
SLC2A12,CS5
TDRD9,CS6
UNC5B,CS4
ZNF385A,CS4
GMCL2,
LRRC8B,CS4
RTN4RL1,CS5
PRAMEF8,
LRFN2,CS6
DPH7,CS5
WDR90,CS6
WDFY4,CS5
STXBP5L,CS5
BTN1A1,CS4
ATMIN,CS2
KLHL40,CS4
PRDM6,CS6
NDUFA1,CS4
COQ5,CS2
COQ4,CS3
BORCS6,CS5
MST1,CS1
NANOS3,CS4
TEX101,CS4
ENPP2,CS5
FBXO43,CS4
TRIM58,CS6
CTC1,CS2
C17orf75,CS2
FAM91A1,CS1
IL32,CS6
TRPM4,CS6
YPEL1,CS2
SPATA6,CS5
GPR101,CS5
MTSS2,CS5
CEP112,CS5
GEN1,CS4
NSDHL,CS6
LRRIQ4,CS5
PANX1,CS5
SLC30A6,CS6
MUC3A,
SPATA31A3,
TMC8,CS4
TMEM70,CS4
ZNF704,CS6
ACBD5,CS6
TANC1,CS6
EML5,CS5
CBARP,CS4
SOX3,CS6
SOX1,CS6
ACTN3,
ACYP2,CS6
OSGIN1,CS6
CCNJL,CS6
NUDT22,CS4
CIB3,CS6
KRT40,CS5
LINC00526,
KRTAP10-9,
KRTAP10-8,
KRTAP10-3,
C1orf50,CS5
ZFYVE26,CS5
ZMAT1,CS5
TEKT4,CS2
ZNF564,CS6
KLHL35,CS5
RTL8B,CS4
KRTAP4-2,
KRTAP10-5,
IFNA4,CS4
HHIPL2,CS5
ARL16,CS4
NUDT2,CS6
CRTAC1,CS5
KRTAP9-2,
KIAA1958,CS5
AQP9,CS4
HOXB5,CS5
DMRT3,CS7
FAM83A,CS4
MORN4,CS4
CDC20B,CS4
RTP5,CS6
FAM133A,CS4
SUMO1P1,
FLJ38668,
HILPDA,CS6
WDR27,CS6
BFSP2,CS6
GOLGA8F,
CFAP410,CS5
GGPS1,CS0
ATP5MC1,CS2
GPATCH11,CS6
LIMS3,
NUDT12,CS4
BLVRA,CS6
KRTAP5-9,
SMCO4,CS5
BTC,CS6
TEKT1,CS5
CAGE1,CS6
FAM72A,
CACNG1,CS5
ADAMTS12,CS5
CCM2L,CS6
MGAT5B,CS5
FAM171A2,CS4
KRTAP19-5,
KRTAP19-7,
KRTAP10-11,
EPHA10,CS4
CAPG,CS5
ZNF18,CS6
PNMA5,CS6
POLR3GL,CS5
SIGLEC6,CS5
ENTPD3,CS5
ENTPD5,CS5
GRAMD1C,CS5
CCDC153,CS5
SGSM1,CS6
POC5,CS4
HEMK1,CS7
RBMY1F,
ROPN1,
CLCN1,CS5
LUZP4,CS7
ZNF394,CS3
COL8A2,CS6
DELE1,CS5
KRTAP8-1,
CRYGA,CS4
CST1,CS5
CTAG1B,
BCAS3,CS4
ZNF750,CS4
RECK,CS5
CYB561,CS3
CYP1A1,CS5
PRR20A,
TMTC3,CS5
LGALS9B,
LGALS9C,
ZNF138,CS4
ZNF697,CS5
KRTAP10-4,
KRTAP10-1,
DOLK,CS2
SYT16,CS5
MAB21L3,CS4
FAM74A1,
FAM74A6,
SLC16A9,CS6
EMP1,CS6
INPP5J,CS6
TRMT2B,CS6
HYAL2,CS5
CCDC198,CS6
SLAIN1,CS6
SLC44A3,CS3
C9orf116,CS6
TTLL10,CS7
LGALS14,CS4
RFLNA,CS5
GALNT3,CS6
GPR25,CS5
LHFPL5,CS5
GIP,CS5
GMPR,CS6
PDCL2,CS5
ZNF124,CS6
UTP14C,CS5
YJU2,CS0
CCDC70,CS5
ZNF587,
FAM207A,
RGS8,CS5
SNAP47,CS6
ZNF572,CS5
RIBC1,CS5
C12orf50,CS6
ATP6V1C2,CS5
MSRB3,CS6
MORN3,CS6
CCDC150,CS5
ZNF774,CS6
LYSMD1,CS2
NPBWR2,CS5
NUTM2F,
PRR22,CS4
KRTAP26-1,
GRM2,CS4
GSTA2,
GYPA,CS6
GYPB,
HBQ1,CS6
HLA-DOA,
MR1,CS4
PGBD1,CS5
SLC29A2,CS3
C6orf226,CS5
C1QTNF2,CS6
NYAP2,CS5
LVRN,CS5
C4orf19,CS5
ZNF511,CS2
KCNS2,CS5
LHX9,CS4
ZNF180,CS5
ICA1L,CS7
KLRC1,CS5
ODAD1,CS4
APOL6,CS6
SLC5A11,CS5
SPOPL,CS4
NAXD,CS6
SLC22A23,CS5
SLC23A1,CS5
TAPBPL,CS5
TMEM106C,CS6
ARSJ,CS5
HSPA12B,CS5
LAIR2,CS5
IFT43,CS6
CLHC1,CS4
MAB21L1,CS6
ELMOD3,CS3
BEX5,CS5
FIBCD1,CS5
TMEM213,CS6
MATN3,CS5
ZNF79,CS5
KIAA0040,
DAAM2,CS6
ADAMTSL3,CS6
SPATA8,CS6
ZNF844,CS5
CCDC196,
ITM2A,CS5
CSDC2,CS5
KIZ,
TTC39B,CS7
TBCEL,CS5
HPGDS,CS5
SCGB2A2,CS4
SNTG2,CS7
PHOSPHO2,CS7
NAP1L3,CS6
NEU2,CS4
ZNF614,CS7
NINJ2,CS6
SREK1IP1,CS3
KRTAP12-2,
KCNK16,CS7
DNAAF6,CS5
P2RY6,CS4
PAX4,CS5
TMEM218,CS6
LCE3C,CS5
PDE4C,CS5
NAA38,CS3
C9orf106,
PLCB4,CS5
GDPD5,CS5
LINC01547,
LCE4A,CS4
LCE2D,
KRTAP5-6,
KRTAP4-11,
PMP2,CS5
PPP1R2B,
KIF24,CS5
KRTAP9-4,
SMCO3,CS7
BTN2A2,CS5
PRELID3A,CS6
CCL28,CS4
KIRREL2,CS7
URB1-AS1,
FAM218A,CS6
ZNF366,CS5
PWWP2B,CS5
ZNF385C,
TINCR,
KIRREL3-AS3,
RUSC1-AS1,
PCOTH,
ZBTB44,CS5
SLC30A2,CS6
TM6SF1,CS6
ZNF772,CS6
B4GALT7,CS4
TAFA1,CS6
ZNF317,CS2
KIAA0100,CS2
NEUROG3,CS4
MEMO1,CS2
AGPAT4,CS6
COL20A1,CS4
PGAP6,CS4
PLEKHN1,CS5
MIEN1,CS3
SLC39A13,CS4
ZNF765,CS6
RIPPLY1,CS7
TSTD2,CS5
PATE1,CS7
ZNF550,CS5
FUT11,CS4
TTC21A,CS6
ZDHHC24,CS3
BARHL2,CS3
RAB41,CS6
WT1-AS,
GFM2,CS4
TSGA10IP,
SLC38A7,CS5
CYB561A3,CS6
KRTAP2-4,
FAM156A,
TBX15,CS4
ESRP1,CS5
ERICH2,
BCL2L15,CS4
CT45A3,
CT45A5,
TMEM239,CS5
SOD3,CS7
EVA1B,CS4
SMAGP,CS5
TMUB2,CS4
C1QTNF6,CS5
TMEM31,CS6
FERD3L,CS6
FAM102A,CS4
FZD9,CS5
KIAA0319L,CS5
SNX32,CS3
SPINK2,CS6
IGHV4-31,
NFKBID,CS6
SULT1A2,CS6
XCL2,
TARS3,CS6
KCTD14,CS6
NUDT10,CS5
CFAP77,CS4
VGLL2,CS5
TEF,CS3
GSTO2,CS6
TSPAN12,CS6
DNAJC27,CS7
C19orf73,CS5
NPEPL1,CS5
DNAJC5B,CS5
THRSP,CS3
TM4SF4,CS4
TNNC2,CS6
TNXB,CS3
ZNF26,CS4
PRDM7,CS5
SLC25A48,CS5
SSC5D,CS5
ZNF662,CS5
ZNF544,CS6
HENMT1,CS3
NATD1,
CTAG2,CS6
KLK15,CS6
HYKK,CS5
KLK4,CS6
RFPL3,CS6
ARL8A,CS4
ZNF69,CS4
ZNF85,
PPCDC,CS5
CCL4L1,
DISP1,CS5
MS4A12,CS6
LOC155060,
ARMCX1,CS6
SOX14,CS5
FCRL2,CS5
KRTAP23-1,
KRTAP13-1,
CD300A,CS6
RHPN1-AS1,
BBS5,CS5
LHX6,CS4
CNKSR3,CS6
SEC22C,CS6
SLC16A3,CS4
SYNGR1,CS4
CCDC103,CS6
LRRC20,CS6
RMDN2,CS5
ADGRG7,CS6
SHISA3,CS7
GCM2,CS5
AMDHD2,CS5
ZNF34,CS5
M1AP,CS4
C4orf33,CS6
KRTAP12-1,
AIM2,CS6
THEMIS2,CS6
ATP6V1E2,CS5
ALKBH4,CS3
UBL4B,CS3
PBX4,CS4
KRTAP4-7,
SECISBP2L,CS5
ZSCAN12,
NUDT4,
CT55,CS7
ZNF114,CS5
MYL7,CS5
RELL2,CS4
ACTL8,CS5
ISCA2,CS1
TEKT3,CS5
LCE1B,CS1
LCE3E,
ZNF391,CS6
RIPPLY2,CS6
IFI30,CS4
IL23R,CS5
ST8SIA5,CS5
COL24A1,CS4
GCSAM,CS5
PI4KAP2,
SNX11,CS5
NDRG4,CS6
TMEM199,CS1
KRTAP12-4,
STARD3,CS4
LINC00588,
WDR54,CS4
SMRP1,
DCDC2B,CS4
ATP6V0E2,CS5
CSNK1G2-AS1,
LINC00482,
PTCD2,CS5
TMEM115,CS5
CACFD1,CS7
INMT,CS5
SCRG1,CS6
SPDYE2,
ACSF2,CS4
ZNF415,CS6
SELENOM,CS5
ZNF599,CS4
TEKT5,CS6
C22orf23,CS6
ZNF439,CS6
TMEM120B,CS6
ZNF555,CS6
ZNF169,CS3
ZNF627,CS5
CFAP65,CS5
NANOS2,CS6
TMEM86B,CS5
EXD1,CS6
NGDN,CS1
MORN2,CS5
SPANXA2,
DENND11,CS5
SPANXD,
SPANXC,
STAP1,CS5
LRRC29,CS5
CORO6,CS2
SMLR1,CS5
GAGE2E,
R3HCC1L,CS4
ABHD17A,CS1
PGAP2,CS4
IGLV3-25,
IGLV2-14,
LGALS13,CS5
C1orf189,CS6
SPG11,CS4
ETNK1,CS4
SMIM2,CS6
CD99L2,CS7
PIK3IP1,CS6
C5orf24,CS5
CASTOR1,CS5
ZNF471,CS6
UTP11,CS0
DRICH1,CS5
ZNF449,CS6
DRC7,CS5
AZIN2,CS5
YIPF1,CS6
STAG3L1,
SLC6A20,CS5
DSCR8,
TMEM150A,CS6
CCDC26,
CLEC18A,
GDAP2,CS6
PAQR5,CS6
ZSCAN22,CS5
ABITRAM,CS5
SPACA6,
AFG1L,CS5
FOXR1,CS5
RMND1,CS4
TRMT12,CS3
TMEM51,CS7
NT5C1A,CS6
PLEKHG6,CS5
TMEM100,CS6
TMEM140,CS6
C1orf21,CS4
CSGALNACT2,CS5
MIOX,CS7
LPAL2,
ACSS1,CS5
LINC00518,
CDRT4,
JMJD7,CS5
DHX32,CS4
ZNF524,CS5
TMEM234,CS6
TEX13A,
TMPRSS4,CS6
GSG1L,CS5
BPIFA2,CS6
C17orf67,
ADCY4,CS4
LYRM2,CS3
ZNF286A,CS7
KRTAP3-3,
TMEM171,CS6
ANKRD36B,
FAM81B,CS6
EDDM3B,CS4
MPPE1,CS2
FAM167A,CS5
IL17F,CS4
XAGE3,CS3
C5orf60,
GAGE12C,
AACS,CS5
ZNF419,CS6
GSDMD,CS3
SYNDIG1,CS7
KCTD19,CS6
RPF1,CS0
ZKSCAN3,CS5
ZNF578,CS4
APOL4,
SLC38A1,CS4
ZNF260,CS6
NRBP2,CS4
ARL14EP,CS5
SETDB2,CS4
KRTAP3-1,
SLC41A2,CS7
SNX31,CS5
ABHD1,CS5
CATSPERD,CS4
RUFY4,
CROCCP2,
SLC35B4,CS6
SPATA3,CS6
LCE2A,CS1
GGACT,CS5
FAM151B,CS5
SYNPR,CS4
NRSN1,CS6
NRG4,CS6
TMEM74,CS7
TMEM41A,CS4
SLC30A8,CS5
PCED1B,CS4
IQCF2,CS5
RDM1,CS2
KLF17,CS3
COX6B2,CS6
CCDC197,
TMEM182,CS6
ZNF786,CS5
IYD,CS5
C12orf40,CS6
CD300LG,CS4
RTP2,CS6
ZNF320,CS6
FAM241B,CS6
DEFB121,CS5
BRICD5,CS4
PLPP4,CS5
ZNF763,CS2
KRTAP13-3,
CACNA2D2,CS3
DUSP2,CS6
DPH5,CS2
SYT12,CS7
ENDOD1,CS6
SLC25A39,CS4
GIPC3,CS4
ZNFX1,CS5
PTRHD1,CS5
ZNF860,CS5
EVC,CS7
BPHL,CS6
SAMD9,CS5
ATP5MF-PTCD1,
C9orf40,CS5
TTLL11,CS4
AGAP11,
ARMH3,CS3
BBIP1,CS6
SPRYD4,CS1
FKSG29,
FLVCR2,CS4
ADAL,CS6
MYZAP,
RHBDF1,CS3
CCDC189,CS5
AOC2,CS4
WLS,CS6
LIX1L,CS4
C1orf43,CS3
EFNA4,CS4
DDX59,CS1
HLX,CS7
ZNF672,CS4
SMYD5,CS4
CCNYL1,CS5
B4GALT4,CS6
ETFDH,CS6
SLC35A4,CS6
GALNT10,CS5
